time_seconds,time_minutes,linear_extrusion_rate_mm_s,volumetric_extrusion_rate_mm3_s,filament_extruded_mm,feedrate_mm_min,movement_distance_mm
541.6312,9.0272,23.2629,55.9538,0.3835,10310.9,2.8332
541.6531,9.0276,22.8107,54.8662,0.5014,10108.52,3.7029
541.6572,9.0276,22.2696,53.5646,0.0902,9868.27,0.6662
541.6745,9.0279,21.8249,52.4949,0.3785,9671.56,2.7956
541.6831,9.0281,21.2848,51.196,0.1834,9432.13,1.3547
541.6963,9.0283,20.8327,50.1086,0.2741,9231.91,2.0242
541.7085,9.0285,20.3058,48.8412,0.2473,8998.51,1.8264
541.7203,9.0287,19.8075,47.6425,0.2337,8777.47,1.7258
541.7431,9.0291,19.0882,45.9125,0.4354,8458.96,3.2156
541.7579,9.0293,18.3065,44.0322,0.2707,8112.33,1.9992
541.7669,9.0294,17.8125,42.8442,0.1601,7893.69,1.1826
541.7917,9.0299,17.1086,41.1511,0.4254,7581.63,3.1421
541.8016,9.03,16.3858,39.4124,0.1623,7261.41,1.1989
541.8094,9.0302,16.0188,38.5297,0.1242,7098.48,0.9174
541.8463,9.0308,15.0902,36.2963,0.5569,6687.22,4.1135
541.855,9.0309,14.1413,34.0137,0.1237,6266.56,0.9139
541.9062,9.0318,12.895,31.016,0.6602,5714.39,4.8763
541.9171,9.032,11.6043,27.9115,0.1264,5142.38,0.9332
541.9434,9.0324,10.8327,26.0557,0.2841,4800.45,2.0986
541.9547,9.0326,10.0517,24.1772,0.1139,4663.9,0.8807
541.9667,9.0328,9.5659,23.0088,0.1153,4672.8,0.9384
541.9784,9.033,9.073,21.823,0.1058,4670.27,0.908
541.9901,9.0332,8.5878,20.6562,0.1002,4672.28,0.9087
542.0017,9.0334,8.1028,19.4896,0.0945,4674.33,0.909
542.0134,9.0336,7.6181,18.3237,0.0887,4677.03,0.908
542.025,9.0338,7.1335,17.1582,0.0831,4680.01,0.909
542.0367,9.0339,6.6497,15.9945,0.0773,4683.95,0.9077
542.0483,9.0341,6.1666,14.8324,0.0717,4689.25,0.909
542.0604,9.0343,5.672,13.6428,0.0688,4705.57,0.952
542.0726,9.0345,5.1678,12.4299,0.0627,4715.94,0.9533
542.0835,9.0347,4.6887,11.2776,0.0512,4701.68,0.8555
542.0944,9.0349,4.2347,10.1857,0.0462,4711.9,0.8562
542.1053,9.0351,3.7826,9.0981,0.0411,4727.24,0.8565
542.1161,9.0353,3.3318,8.014,0.036,4748.2,0.8555
542.1268,9.0354,2.8833,6.9352,0.031,4781.26,0.8562
542.1383,9.0356,2.4215,5.8244,0.0278,4890.94,0.9369
542.1495,9.0358,1.9502,4.6908,0.0218,5035.29,0.9377
542.1582,9.036,1.536,3.6945,0.0134,5086.27,0.7412
542.1663,9.0361,1.1858,2.8522,0.0096,5476.08,0.7412
542.173,9.0362,0.8785,2.1131,0.0058,6698.88,0.7422
542.176,9.0363,0.7407,1.7815,0.0022,11293.07,0.5692
542.2152,9.0369,1.5557,3.742,0.061,689.37,0.4506
542.2942,9.0382,3.9956,9.6107,0.3123,1154.38,1.5036
542.3137,9.0386,6.0256,14.4933,0.1175,1740.9,0.5658
542.3297,9.0388,6.7636,16.2683,0.1082,2122.8,0.566
542.3443,9.0391,7.3998,17.7986,0.1082,2322.55,0.5658
542.3567,9.0393,7.9622,19.1512,0.0989,2734.53,0.566
542.3577,9.0393,8.2421,19.8245,0.0087,2831.89,0.0496
542.3642,9.0394,8.3989,20.2018,0.0546,2884.75,0.3126
542.368,9.0395,8.6113,20.7125,0.032,2957.82,0.1831
542.3713,9.0395,8.7586,21.0668,0.0294,3249.42,0.1821
542.3735,9.0396,8.8727,21.3414,0.0193,3291.82,0.1193
542.3755,9.0396,8.9602,21.5519,0.018,3572.32,0.1193
542.3806,9.0397,9.1075,21.9062,0.0462,3630.07,0.3071
542.385,9.0398,9.3068,22.3854,0.0416,4140.1,0.3081
542.3894,9.0398,9.4895,22.8249,0.0414,4221.54,0.3071
542.3932,9.0399,9.6585,23.2313,0.0367,4860.23,0.3081
542.3949,9.0399,22.2823,53.5951,0.0367,11211.62,0.3081
542.4135,9.0402,37.4184,90.0018,0.0976,16581.52,0.7205
542.4344,9.0406,37.4175,89.9996,0.779,16581.52,5.7534
542.4394,9.0407,37.4171,89.9986,0.1882,16581.52,1.3902
542.4567,9.0409,37.4178,90.0003,0.6463,16581.52,4.7736
542.4663,9.0411,37.4176,89.9999,0.3615,16581.52,2.67
542.488,9.0415,37.4176,89.9997,0.8102,16581.52,5.9841
542.5025,9.0417,37.418,90.0006,0.5443,16581.52,4.0199
542.5197,9.042,37.4179,90.0005,0.6423,16581.52,4.7437
542.5399,9.0423,37.4174,89.9994,0.7553,16581.52,5.5784
542.5622,9.0427,37.4178,90.0002,0.8354,16581.52,6.1701
542.5886,9.0431,37.4177,90.0,0.9898,16581.52,7.3101
542.6056,9.0434,37.4176,89.9997,0.6333,16581.52,4.6776
542.6377,9.044,37.4175,89.9996,1.2017,16581.52,8.8756
542.6496,9.0442,37.4177,90.0001,0.4464,16581.52,3.2972
542.6573,9.0443,37.417,89.9984,0.2856,16581.52,2.1096
542.6926,9.0449,37.4176,89.9998,1.3218,16581.52,9.7623
542.7091,9.0452,37.4179,90.0005,0.6194,16581.52,4.5746
542.7465,9.0458,37.4176,89.9997,1.3972,16581.52,10.3195
542.7642,9.0461,37.4174,89.9993,0.6647,16581.52,4.9096
542.8036,9.0467,37.4177,90.0001,1.4742,16581.52,10.888
542.819,9.047,37.4178,90.0002,0.574,16581.52,4.2394
542.8594,9.0477,37.4177,90.0001,1.5142,16581.52,11.1836
542.8668,9.0478,37.4182,90.0013,0.2744,16581.52,2.0265
542.8744,9.0479,37.4177,90.0001,0.2863,16581.52,2.1143
542.9152,9.0486,37.4177,90.0001,1.5246,16581.52,11.26
542.9295,9.0488,37.4177,90.0,0.5345,16581.52,3.9475
542.9705,9.0495,37.4177,90.0,1.5339,16581.52,11.3293
